"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
249,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,379,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185593401943,4242185600360557,4242185600395917,4242185600399539,35360
250,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,381,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185593439884,4242185600407117,4242185600587437,4242185600601236,180320
251,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,383,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185593528961,4242185600600717,4242185600635118,4242185600638335,34401
252,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,385,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185593563725,4242185600646318,4242185600833198,4242185600872983,186880
253,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,387,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185593652902,4242185600846318,4242185600881518,4242185600907568,35200
254,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,389,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185593687617,4242185600892878,4242185601079438,4242185601084629,186560
255,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,391,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185593900765,4242185601092078,4242185601127758,4242185601142917,35680
256,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,393,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185593945158,4242185601139118,4242185601328718,4242185601333683,189600
257,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,395,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594039774,4242185601341519,4242185601377359,4242185601396561,35840
258,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,397,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594081682,4242185601388719,4242185601578319,4242185601582699,189600
259,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,399,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594171500,4242185601591279,4242185601627279,4242185601648221,36000
260,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,401,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594226232,4242185601638479,4242185601829039,4242185601833637,190560
261,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,403,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594320749,4242185601841359,4242185601875439,4242185601886486,34080
262,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,405,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594358650,4242185601886799,4242185602068559,4242185602084425,181760
263,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,407,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594447325,4242185602081680,4242185602117360,4242185602121144,35680
264,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,409,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594508800,4242185602128560,4242185602324880,4242185602329713,196320
265,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,411,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594602715,4242185602337680,4242185602372560,4242185602376971,34880
266,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,413,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594639364,4242185602383920,4242185602568560,4242185602573098,184640
267,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,415,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594729382,4242185602581680,4242185602616880,4242185602632789,35200
268,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,417,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594765058,4242185602628240,4242185602814481,4242185602837571,186241
269,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,419,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594854926,4242185602827441,4242185602863121,4242185602867838,35680
270,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,421,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185594890954,4242185602874481,4242185603058641,4242185603080996,184160
271,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,423,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185594981743,4242185603071441,4242185603106481,4242185603110601,35040
272,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,425,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595020596,4242185603118481,4242185603299761,4242185603313420,181280
273,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,427,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595111876,4242185603312721,4242185603347601,4242185603350840,34880
274,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,429,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595146972,4242185603358801,4242185603547922,4242185603585719,189121
275,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,431,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595235307,4242185603560882,4242185603597202,4242185603606167,36320
276,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,433,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595272837,4242185603608402,4242185603795442,4242185603818503,187040
277,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,435,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595365540,4242185603808402,4242185603844242,4242185603852597,35840
278,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,437,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595401016,4242185603855602,4242185604046482,4242185604062278,190880
279,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,439,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595488990,4242185604059122,4242185604093362,4242185604101903,34240
280,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,441,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595544785,4242185604105362,4242185604288883,4242185604318276,183521
281,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,443,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595637658,4242185604301843,4242185604335923,4242185604352731,34080
282,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,445,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595674026,4242185604347123,4242185604532883,4242185604537145,185760
283,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,447,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595765707,4242185604545843,4242185604580243,4242185604593400,34400
284,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,449,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595803938,4242185604591603,4242185604771603,4242185604787322,180000
285,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,451,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185595893305,4242185604784723,4242185604819443,4242185604845581,34720
286,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,453,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185595928441,4242185604830643,4242185605018164,4242185605036387,187521
287,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,455,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596048816,4242185605031284,4242185605066484,4242185605098163,35200
288,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,457,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596087207,4242185605077844,4242185605260724,4242185605266587,182880
289,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,459,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596176584,4242185605273844,4242185605308884,4242185605317172,35040
290,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,461,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596216779,4242185605320084,4242185605505524,4242185605511054,185440
291,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,463,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596309182,4242185605518484,4242185605552724,4242185605558382,34240
292,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,465,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596345199,4242185605564084,4242185605747765,4242185605773534,183681
293,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,467,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596433624,4242185605760885,4242185605796245,4242185605802648,35360
294,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,469,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596470112,4242185605807605,4242185605991285,4242185606025194,183680
295,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,471,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596558908,4242185606004245,4242185606039925,4242185606052204,35680
296,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,473,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596595326,4242185606051125,4242185606235925,4242185606239684,184800
297,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,475,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596682349,4242185606248885,4242185606283605,4242185606305447,34720
298,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,477,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596719959,4242185606294805,4242185606483766,4242185606497045,188961
299,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,479,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596807973,4242185606496726,4242185606531606,4242185606567026,34880
300,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,481,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596843720,4242185606542806,4242185606726006,4242185606731222,183200
301,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,483,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185596931524,4242185606739286,4242185606774006,4242185606810630,34720
302,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,485,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185596980135,4242185606785206,4242185606970326,4242185606975719,185120
303,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,487,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597073159,4242185606983446,4242185607019126,4242185607033617,35680
304,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,489,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597109486,4242185607030486,4242185607226007,4242185607231206,195521
305,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,491,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597207069,4242185607238967,4242185607273527,4242185607283123,34560
306,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,493,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597242775,4242185607284727,4242185607474167,4242185607479670,189440
307,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,495,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597331862,4242185607486967,4242185607522167,4242185607542497,35200
308,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,497,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597367157,4242185607533367,4242185607722007,4242185607753902,188640
309,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,499,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597458658,4242185607734807,4242185607770647,4242185607785491,35840
310,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,501,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597494575,4242185607782007,4242185607966328,4242185608004850,184321
311,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,503,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597583211,4242185607979128,4242185608013848,4242185608034626,34720
312,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,505,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597617986,4242185608024888,4242185608214968,4242185608260097,190080
313,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,507,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597706401,4242185608227768,4242185608262488,4242185608268092,34720
314,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,509,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597741817,4242185608273688,4242185608462488,4242185608512608,188800
315,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,511,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597830382,4242185608475448,4242185608510808,4242185608540310,35360
316,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,513,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597865698,4242185608521848,4242185608704089,4242185608762645,182241
317,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,515,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185597956337,4242185608716889,4242185608750489,4242185608770320,33600
318,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,517,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185597995471,4242185608761689,4242185608946009,4242185608956818,184320
319,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,519,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598085238,4242185608959129,4242185608994169,4242185609014135,35040
320,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,521,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598120945,4242185609005369,4242185609196569,4242185609201485,191200
321,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,523,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598227844,4242185609209369,4242185609244569,4242185609312452,35200
322,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,525,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598265806,4242185609255929,4242185609440410,4242185609446683,184481
323,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,527,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598362446,4242185609453210,4242185609489370,4242185609534006,36160
324,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,529,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598400066,4242185609500570,4242185609688890,4242185609693513,188320
325,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,531,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598490695,4242185609701850,4242185609738170,4242185609754748,36320
326,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,533,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598526943,4242185609749690,4242185609933370,4242185609939413,183680
327,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,535,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598615067,4242185609946330,4242185609981690,4242185610033298,35360
328,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,537,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598662897,4242185609992890,4242185610178971,4242185610187867,186081
329,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,539,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598756221,4242185610191931,4242185610227131,4242185610236658,35200
330,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,541,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598792699,4242185610238331,4242185610431131,4242185610494359,192800
331,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,543,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185598889660,4242185610443451,4242185610479131,4242185610485442,35680
332,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,545,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185598958128,4242185610490331,4242185610685051,4242185610731542,194720
333,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,547,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599050551,4242185610698171,4242185610732731,4242185610764854,34560
334,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,549,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599091086,4242185610744091,4242185610932092,4242185610951132,188001
335,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,551,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599180533,4242185610945212,4242185610980572,4242185611006605,35360
336,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,553,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599216000,4242185610991772,4242185611181372,4242185611204725,189600
337,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,555,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599304615,4242185611194172,4242185611230172,4242185611296206,36000
338,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,557,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599340192,4242185611241372,4242185611425052,4242185611429535,183680
339,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,559,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599428186,4242185611438012,4242185611472732,4242185611541053,34720
340,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,561,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599464103,4242185611483932,4242185611670653,4242185611679311,186721
341,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,563,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599552698,4242185611683773,4242185611719773,4242185611736508,36000
342,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,565,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599588455,4242185611731133,4242185611916413,4242185611923507,185280
343,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,567,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599676950,4242185611929533,4242185611965053,4242185612045054,35520
344,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,569,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599712447,4242185611976253,4242185612156893,4242185612177892,180640
345,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,571,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599800220,4242185612170173,4242185612204413,4242185612210373,34240
346,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,573,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599835416,4242185612215773,4242185612400254,4242185612420004,184481
347,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,575,22350,22350,18432,256,61440,0,84,20,48,64,"0x0","0x7f12cf328600",4242185599922759,4242185612413374,4242185612448414,4242185612455781,35040
348,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,577,22350,22350,16000000,256,0,0,4,4,16,64,"0x0","0x7f12cf1d4440",4242185599958787,4242185612459614,4242185612650654,4242185612660443,191040
