"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
634,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1110,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423271931427,2060423286873840,2060423287058960,2060423287066874,185120
635,"grouped_gemm_kernel_01c2d345d.kd",4,0,1112,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272012849,2060423287072240,2060423287110800,2060423287202336,38560
636,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1114,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272050229,2060423287122000,2060423287304720,2060423287312422,182720
637,"grouped_gemm_kernel_01c2d345d.kd",4,0,1116,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272130198,2060423287318480,2060423287355920,2060423287436443,37440
638,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1118,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272165133,2060423287367280,2060423287547120,2060423287563170,179840
639,"grouped_gemm_kernel_01c2d345d.kd",4,0,1120,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272250993,2060423287560240,2060423287597200,2060423287686610,36960
640,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1122,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272287131,2060423287608720,2060423287793359,2060423287847781,184639
641,"grouped_gemm_kernel_01c2d345d.kd",4,0,1124,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272368172,2060423287806479,2060423287843759,2060423287865935,37280
642,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1126,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272403658,2060423287855119,2060423288043759,2060423288098639,188640
643,"grouped_gemm_kernel_01c2d345d.kd",4,0,1128,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272483818,2060423288055919,2060423288093519,2060423288107135,37600
644,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1130,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272519855,2060423288104879,2060423288287759,2060423288329059,182880
645,"grouped_gemm_kernel_01c2d345d.kd",4,0,1132,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272599644,2060423288300559,2060423288338319,2060423288341773,37760
646,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1134,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272635170,2060423288349679,2060423288527919,2060423288590426,178240
647,"grouped_gemm_kernel_01c2d345d.kd",4,0,1136,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272714348,2060423288540879,2060423288577839,2060423288599273,36960
648,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1138,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272750756,2060423288589199,2060423288768079,2060423288835454,178880
649,"grouped_gemm_kernel_01c2d345d.kd",4,0,1140,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272832118,2060423288781199,2060423288817679,2060423288845082,36480
650,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1142,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272869487,2060423288829679,2060423289008239,2060423289074019,178560
651,"grouped_gemm_kernel_01c2d345d.kd",4,0,1144,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423272951140,2060423289021519,2060423289058479,2060423289083226,36960
652,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1146,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423272986917,2060423289069839,2060423289253359,2060423289309308,183520
653,"grouped_gemm_kernel_01c2d345d.kd",4,0,1148,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273068048,2060423289266479,2060423289303439,2060423289318735,36960
654,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1150,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273111439,2060423289314639,2060423289536719,2060423289568411,222080
655,"grouped_gemm_kernel_01c2d345d.kd",4,0,1152,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273191959,2060423289550319,2060423289586959,2060423289679498,36640
656,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1154,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273227345,2060423289598478,2060423289779918,2060423289787871,181440
657,"grouped_gemm_kernel_01c2d345d.kd",4,0,1156,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273307695,2060423289792878,2060423289829678,2060423290024121,36800
658,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1158,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273342680,2060423289841518,2060423290027118,2060423290137042,185600
659,"grouped_gemm_kernel_01c2d345d.kd",4,0,1160,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273420736,2060423290040398,2060423290078798,2060423290144907,38400
660,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1162,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273483894,2060423290089998,2060423290271278,2060423290279889,181280
661,"grouped_gemm_kernel_01c2d345d.kd",4,0,1164,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273568903,2060423290284558,2060423290321838,2060423290396256,37280
662,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1166,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273604429,2060423290333358,2060423290512078,2060423290532160,178720
663,"grouped_gemm_kernel_01c2d345d.kd",4,0,1168,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273683687,2060423290525358,2060423290562158,2060423290653606,36800
664,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1170,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273719533,2060423290573518,2060423290755758,2060423290770063,182240
665,"grouped_gemm_kernel_01c2d345d.kd",4,0,1172,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273800625,2060423290768878,2060423290805998,2060423290887252,37120
666,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1174,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273835390,2060423290817678,2060423291003598,2060423291010802,185920
667,"grouped_gemm_kernel_01c2d345d.kd",4,0,1176,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423273923484,2060423291017038,2060423291054318,2060423291152647,37280
668,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1178,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423273959040,2060423291065678,2060423291248078,2060423291260869,182400
669,"grouped_gemm_kernel_01c2d345d.kd",4,0,1180,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274039591,2060423291261358,2060423291298158,2060423291375954,36800
670,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1182,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274075077,2060423291309358,2060423291488718,2060423291498693,179360
671,"grouped_gemm_kernel_01c2d345d.kd",4,0,1184,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274153122,2060423291501998,2060423291538318,2060423291617825,36320
672,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1186,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274211151,2060423291549838,2060423291732237,2060423291741316,182399
673,"grouped_gemm_kernel_01c2d345d.kd",4,0,1188,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274298784,2060423291745197,2060423291782957,2060423291859096,37760
