"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
744,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1357,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754714669585,2946754741516815,2946754741706575,2946754741716808,189760
745,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1359,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754714755095,2946754741719055,2946754741727695,2946754741746253,8640
746,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1361,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754714790050,2946754741738895,2946754741923055,2946754741936719,184160
747,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1363,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754714878506,2946754741936015,2946754741944015,2946754741965583,8000
748,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1365,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754714910826,2946754741955375,2946754742140655,2946754742152702,185280
749,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1367,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754714996486,2946754742153455,2946754742161935,2946754742181125,8480
750,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1369,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715031281,2946754742173295,2946754742354415,2946754742366712,181120
751,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1371,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715132049,2946754742367375,2946754742375855,2946754742397189,8480
752,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1373,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715178185,2946754742387375,2946754742570415,2946754742581453,183040
753,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1375,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715267051,2946754742583215,2946754742591695,2946754742609655,8480
754,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1377,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715301946,2946754742603215,2946754742794095,2946754742803948,190880
755,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1379,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715388017,2946754742807055,2946754742815215,2946754742832221,8160
756,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1381,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715429725,2946754742826415,2946754743011695,2946754743021114,185280
757,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1383,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715518751,2946754743024815,2946754743034095,2946754743049226,9280
758,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1385,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715552534,2946754743045455,2946754743229456,2946754743242086,184001
759,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1387,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715638895,2946754743242576,2946754743250896,2946754743270349,8320
760,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1389,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715674392,2946754743262416,2946754743447216,2946754743457999,184800
761,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1391,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715763889,2946754743460336,2946754743468816,2946754743486372,8480
762,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1393,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715795488,2946754743480336,2946754743659856,2946754743672670,179520
763,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1395,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754715882410,2946754743673136,2946754743681456,2946754743701173,8320
764,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1397,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754715916764,2946754743693616,2946754743878896,2946754743887351,185280
765,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1399,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754716004117,2946754743891856,2946754743900336,2946754743915444,8480
766,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1401,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754716039834,2946754743911696,2946754744098416,2946754744109275,186720
767,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1403,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754716132567,2946754744111536,2946754744119856,2946754744138249,8320
768,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1405,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754716188882,2946754744131216,2946754744314576,2946754744324708,183360
769,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1407,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754716280103,2946754744327856,2946754744335856,2946754744351928,8000
770,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1409,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754716315539,2946754744347376,2946754744538096,2946754744548345,190720
771,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1411,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754716402712,2946754744551536,2946754744559536,2946754744575656,8000
772,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1413,104683,104683,16000000,256,0,0,4,4,16,64,"0x0","0x7fe6c5ad4440",2946754716436555,2946754744570896,2946754744762576,2946754744773987,191680
773,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,1415,104683,104683,46080,256,16896,0,60,20,32,64,"0x0","0x7fe6c5c08600",2946754716522175,2946754744776016,2946754744784656,2946754744800356,8640
