"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
311,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,492,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033613968172,1316033620825196,1316033621006796,1316033621021599,181600
312,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,494,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033614082415,1316033621019756,1316033621028556,1316033621035585,8800
313,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,496,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033614119615,1316033621039756,1316033621225356,1316033621228656,185600
314,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,498,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033614230522,1316033621238636,1316033621247436,1316033621258802,8800
315,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,500,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033614268643,1316033621258796,1316033621441997,1316033621445241,183201
316,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,502,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033614360164,1316033621455117,1316033621464077,1316033621478353,8960
317,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,504,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033614395750,1316033621475437,1316033621655437,1316033621659621,180000
318,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,506,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033614486029,1316033621668557,1316033621676877,1316033621712911,8320
319,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,508,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615038151,1316033621688237,1316033621879278,1316033621882748,191041
320,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,510,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615133889,1316033621892238,1316033621900558,1316033621907344,8320
321,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,512,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615169867,1316033621911758,1316033622099758,1316033622103671,188000
322,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,514,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615256889,1316033622112878,1316033622121838,1316033622138135,8960
323,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,516,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615292596,1316033622133198,1316033622313518,1316033622329783,180320
324,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,518,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615404906,1316033622326638,1316033622335278,1316033622341335,8640
325,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,520,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615441925,1316033622346638,1316033622537199,1316033622541399,190561
326,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,522,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615530450,1316033622550479,1316033622559119,1316033622564592,8640
327,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,524,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615580934,1316033622570479,1316033622761359,1316033622774504,190880
328,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,526,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615672626,1316033622774319,1316033622783119,1316033622807085,8800
329,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,528,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615708643,1316033622794479,1316033622984080,1316033622988254,189601
330,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,530,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615797349,1316033622997200,1316033623005840,1316033623022678,8640
331,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,532,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615833066,1316033623017040,1316033623206320,1316033623210358,189280
332,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,534,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033615919467,1316033623219440,1316033623227920,1316033623262726,8480
